Texto,Ruta,Etiqueta
15495,We can make it move.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/391.wav,0.0
15496,We can put the Communists on the defensive.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/392.wav,0.0
15497,"First, with regard to Poland, when I talked to Mr. Gomulka, the present leader of Poland, for six hours in Warsaw last year, I learned something about their problems and particularly his.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/394.wav,0.0
15498,"Right under the Soviet gun, with Soviet troops there, he is in a very difficult position in taking anything independent, a position which would be independent of the Soviet Union.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/395.wav,0.0
15499,"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/396.wav,0.0
15500,This should continue and it can be stepped up to give them hope and to keep alive the hope for freedom that I can testify they have so deeply within them.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/397.wav,0.0
15501,In addition we can have more exchange with Poland or with any other of the Iron Curtain countries which show some desire to take a different path than the path that has been taken by the ones that are complete satellites of the Soviet Union.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/398.wav,0.0
15502,"Now as far as the balance of the world is concerned, I of course don't have as much time as Senator Kennedy had.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/399.wav,0.0
15503,I would just like to s- add this one point.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/400.wav,0.0
15504,"If we are going to have the initiative in the world, we must remember that the people of Africa and Asia and Latin America don't want to be pawns simply in a struggle between two great powers - the Soviet Union and the United States.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/401.wav,0.0
15505,"We have to let them know that we want to help them, not because we're simply trying to save our own skins, not because we're simply trying to fight Communism; but because we care for them, because we stand for freedom, because if there were no Communism in the world, we would still fight poverty and misery and disease and tyranny.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/402.wav,1.0
15506,"If we can get that across to the people of these countries, in this decade of the sixties, the struggle for freedom will be won.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/403.wav,0.0
15507,I would say that the issue will stay with us as a campaign issue just as long as Senator Kennedy persists in what I think is a fundamental error.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/409.wav,1.0
15508,He says he supports the President's position.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/410.wav,0.0
15509,He says that he voted for the resolution.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/411.wav,0.0
15510,Well just let me point this out; he voted for the resolution in 1955 which gave the president the power to use the forces of the United States to defend Formosa and the offshore islands.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/412.wav,0.0
15511,"But he also voted then for an amendment - which was lost, fortunately - an amendment which would have drawn a line and left out those islands and denied the p- right to the president to defend those islands if he thought that it was an attack on Formosa.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/413.wav,0.0
15512,"He repeated that error in 1959, in the speech that he made.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/414.wav,0.0
15513,He repeated it again in a television debate that we had.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/415.wav,0.0
15514,"Now, my point is this: Senator Kennedy has got to be consistent here.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/416.wav,0.0
15515,"Either he's for the President and he's against the position that those who opposed the President in fifty-five and fifty-nine - and the Senator's position itself, stated the other day in our debate - either he is for the President and against that position or we simply have a disagreement here that must continue to be debated.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/417.wav,0.0
15516,"Now if the Senator in his answer to this question will say ""I now will depart, or retract my previous views; I think I was wrong in I 955; I think I was wrong in 1959; and I think I was wrong in our television debate to say that we should draw a line leaving out Quemoy and Matsu - draw a line in effect abandoning these islands to the Communists;"" then this will be right out of the campaign because there will be no issue between us.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/418.wav,0.0
15517,I support the President's position.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/419.wav,0.0
15518,I have always opposed drawing a line.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/420.wav,0.0
15519,"I have opposed drawing a line because I know that the moment you draw a line, that is an encouragement for the Communists to attack - to step up their blackmail and to force you into the war that none of us want.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/421.wav,0.0
15520,And so I would hope that Senator Kennedy in his answer today would clear it up.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/422.wav,0.0
15521,"It isn't enough for him to say ""I support the President's position, that I voted for the resolution.""",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/423.wav,0.0
15522,"Of course, he voted for the resolution - it was virtually unanimous.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/424.wav,0.0
15523,"But the point is, what about his error in voting for the amendment, which was not adopted, and then persisting in it in fifty-nine, persisting in it in the debate.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/425.wav,0.0
15524,It's very simple for him to clear it up.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/426.wav,0.0
15525,He can say now that he no longer believes that a line should be drawn leaving these islands out of the perimeter of defense.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/427.wav,0.0
15526,"If he says that, this issue will not be discussed in the campaign.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/428.wav,0.0
15527,"The resolution commits the president in the United States, which I supported, to defend uh - Formosa, the Pescadores, and if it was his military judgment, these islands.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/431.wav,0.0
15528,"Then the President sent a mission, composed of Admiral Radford and Mr. Robertson, to persuade Chiang Kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/432.wav,0.0
15529,The President was unsuccessful; Chiang Kai-shek would not withdraw.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/433.wav,0.0
15530,"I refer to the fact that in 1958, as a member of the Senate Foreign Relations Committee, I'm very familiar with the position that the United States took in negotiating with the Chinese Communists on these two islands.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/434.wav,0.0
15531,"General Twining, in January, fifty-nine, described the position of the United States.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/435.wav,0.0
15532,"The position of the United States has been that this build-up, in the words of the president, has been foolish.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/436.wav,1.0
15533,Mr. Herter has said these islands are indefensible.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/437.wav,0.0
15534,Chiang Kai-shek will not withdraw.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/438.wav,0.0
15535,"Because he will not withdraw, because he's committed to these islands, because we've been unable to persuade him to withdraw, we are in a very difficult position.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/439.wav,0.0
15536,"And therefore, the President's judgment has been that we should defend the islands if, in his military judgment and the judgment of the commander in the field, the attack on these islands should be part of an overall attack on Formosa.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/440.wav,0.0
15537,I support that.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/441.wav,0.0
15538,"In view of the difficulties we've had with the islands, in view of the difficulties and disputes we've had with Chiang Kai-shek, that's the only position we can take.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/442.wav,0.0
15539,"That's not the position you took, however.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/443.wav,0.0
15540,Not as part of the defense of Formosa and the Pescadores.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/445.wav,0.0
15541,You showed no recognition of the Administration program to try to persuade Chiang Kai-shek for the last five years to withdraw from the islands.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/446.wav,0.0
15542,And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/447.wav,0.0
15543,I served it uh - in the war.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/453.wav,0.0
15544,I'm devoted to it.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/454.wav,0.0
15545,"If I lose this election, I will continue in the Senate to try to build a stronger country.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/455.wav,0.0
15546,"But I run because I believe this year the United States has a great opportunity to make a move forward, to make a determination here at home and around the world, that it's going to reestablish itself as a vigorous society.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/456.wav,0.0
15547,"My judgment is that the Republican party has stood still here in the United States, and it's also stood still around the world.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/457.wav,0.0
15548,We're not moving ahead in education the way we should.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/461.wav,0.0
15549,"If we stand still here, if we appoint people to ambassadorships and positions in Washington who have a status quo outlook, who don't recognize that this is a revolutionary time, then the United States does not maintain its influence.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/463.wav,0.0
15550,"And if we fail, the cause of freedom fails.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/464.wav,0.0
15551,"I believe it incumbent upon the next president of the United States to get this country moving again, to get our economy moving ahead, to set before the American people its goals, its unfinished business.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/465.wav,0.0
15552,Bring students here; let them see what kind of a country we have.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/467.wav,0.0
15553,Mr. Nixon said that we should not regard them as pawns in the cold war; we should identify ourselves with them.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/468.wav,0.0
15554,"If that were true, why didn't we identify ourselves with the people of Africa?",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/469.wav,0.0
15555,Why didn't we bring students over here?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/470.wav,0.0
15556,Why did we suddenly offer Congo three hundred students last June when they had the tremendous revolt?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/471.wav,0.0
15557,That was more than we had offered to all of Africa before from the federal government.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/472.wav,0.0
15558,I believe that this party - Republican party - has stood still really for twenty-five years - its leadership has.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/473.wav,0.0
15559,"It opposed all of the programs of President Roosevelt and others - the minimum wage and for housing and economic growth and development of our natural resources, the Tennessee Valley and all the rest.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/474.wav,0.0
15560,"He was a good neighbor in Latin America because he was a good neighbor in the United States; because they saw us as a society that was compassionate, that cared about people, that was moving this country ahead.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/476.wav,0.0
15561,I believe it my responsibility as the leader of the Democratic party in 1960 to try to warn the American people that in this crucial time we can no longer afford to stand still.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/477.wav,0.0
15562,We can no longer afford to be second best.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/478.wav,0.0
15563,"I want people all over the world to look to the United States again, to feel that we're on the move, to feel that our high noon is in the future.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/479.wav,0.0
15564,"I want Mr. Khrushchev to know that a new generation of Americans who fought in Europe and Italy and the Pacific for freedom in World War II have now taken over in the United States, and that they're going to put this country back to work again.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/480.wav,0.0
15565,I don't believe that there is anything this country cannot do.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/481.wav,0.0
15566,"I don't believe there's any burden, or any responsibility, that any American would not assume to protect his country, to protect our security, to advance the cause of freedom.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/482.wav,0.0
15567,And I believe it incumbent upon us now to do that.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/483.wav,0.0
15568,Franklin Roosevelt said in 1936 that that generation of Americans had a rendezvous with destiny.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/484.wav,1.0
15569,I believe in 1960 and sixty-one and two and three we have a rendezvous with destiny.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/485.wav,1.0
15570,"And I believe it incumbent upon us to be the defenders of the United States and the defenders of freedom; and to do that, we must give this country leadership and we must get America moving again.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/486.wav,0.0
15571,"Senator Kennedy has said tonight again what he has said several times in the course of this - these debates and in the campaign, that American is standing still.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/488.wav,0.0
15572,America is not standing still.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/489.wav,0.0
15573,It has not been standing still.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/490.wav,0.0
15574,"And let's set the record straight right now by looking at the record, as Al Smith used to say.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/491.wav,0.0
15575,He talks about housing.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/492.wav,0.0
15576,We built more houses in the last seven years than in any Administration and thirty percent more than in the previous Administration.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/493.wav,0.0
15577,We talk about schools - three times as many classrooms built in the past Administration - and Eisenhower - than under the Truman Administration.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/494.wav,0.0
15578,Let's talk about civil rights.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/495.wav,0.0
15579,More progress in the past eight years than in the whole eighty years before.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/496.wav,0.0
15580,He talks about the progress in the field of slum clearance and the like.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/497.wav,1.0
15581,We find four times as many projects undertaken and completed in this Administration than in the previous one.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/498.wav,0.0
15582,Anybody that says America has been standing still for the last seven and a half years hasn't been traveling in America.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/499.wav,0.0
15583,He's been in some other country.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/500.wav,0.0
15584,Let's get that straight right away.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/501.wav,0.0
15585,"Now the second point we have to understand is this, however.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/502.wav,0.0
15586,America has not been standing still.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/503.wav,0.0
15587,"We can't stand pat for the reason that we're in a race, as I've indicated.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/505.wav,0.0
15588,"We can't stand pat because it is essential with the conflict that we have around the world that we not just hold our own, that we not keep just freedom for ourselves.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/506.wav,0.0
15589,"It is essential that we extend freedom, extend it to all the world.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/507.wav,0.0
15590,And this means more than what we've been doing.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/508.wav,0.0
15591,It means keeping America even stronger militarily than she is.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/509.wav,0.0
15592,It means seeing that our economy moves forward even faster than it has.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/510.wav,0.0
15593,It means making more progress in civil rights than we have so that we can be a splendid example for all the world to see - a democracy in action at its best.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/511.wav,1.0
15594,"Now, looking at the other parts of the world - South America - talking about our record and the previous one.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/512.wav,0.0
15595,It sounded fine.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/514.wav,0.0
15596,But let's look at it.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/515.wav,0.0
15597,There were eleven dictators when we came into power in 1953 in Latin America.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/516.wav,0.0
15598,There are only three left.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/517.wav,0.0
15599,Let's look at Africa.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/518.wav,0.0
15600,Twenty new countries in Africa during the course of this Administration.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/519.wav,0.0
15601,Not one of them selected a Communist government.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/520.wav,0.0
15602,All of them voted for freedom - a free type of government.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/521.wav,0.0
15603,"Does this show that Communism has the bigger pull, or freedom has the bigger pull?",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/522.wav,0.0
15604,Am I trying to indicate that we have no problems in Africa or Latin America or Asia?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/523.wav,0.0
15605,Of course not.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/524.wav,0.0
15606,"What I am trying to indicate is that the tide of history's on our side, and that we can keep it on our side, because we're on the right side.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/525.wav,0.0
15607,We're on the side of freedom.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/526.wav,0.0
15608,"We're on the side of justice against the forces of slavery, against the forces of injustice.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/527.wav,0.0
15609,But we aren't going to move America forward and we aren't going to be able to lead the world to win this struggle for freedom if we have a permanent inferiority complex about American achievements.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/528.wav,0.0
15610,"Because we are first in the world in space, as I've indicated; we are first in science; we are first in education, and we're going to move even further ahead with the kind of leadership that we can provide in these years ahead.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/529.wav,0.0
15611,One other point I would make: what could you do?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/530.wav,0.0
15612,Senator Kennedy and I are candidates for the presidency of the United States.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/531.wav,0.0
15613,And in the years to come it will be written that one or the other of us was elected and that he was or was not a great president.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/532.wav,0.0
15614,"What will determine whether Senator Kennedy or I, if I am elected, was a great president?",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/533.wav,0.0
15615,"It will not be our ambition that will determine it, because greatness is not something that is written on a campaign poster.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/534.wav,0.0
15616,"It will be determined to the extent that we represent the deepest ideals, the highest feelings and faith of the American people.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/535.wav,0.0
15617,"In other words, the next president, as he leads America and the free world, can be only as great as the American people are great.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/536.wav,0.0
15618,"And so I say in conclusion, keep America's faith strong.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/537.wav,0.0
15619,"See that the young people of America, particularly, have faith in the ideals of freedom and faith in God, which distinguishes us from the atheistic materialists who oppose us.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/4_1960/538.wav,0.0
15620,Yes.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/5_1976/23.wav,0.0
15621,First of all is to recognize a tremendous economic strength in this country and to set the putting to - back to work of our people as a top priority.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/5_1976/24.wav,0.0
15622,"This is uh - an effort that ought to be done primarily by strong leadership in the White House, the inspiration of our people, the tapping of uh - business, agriculture, industry, labor and government at all levels to work on this uh project.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/5_1976/25.wav,0.0
15623,"We'll never have uh - an end to the inflationary spiral, and we'll never have a balanced budget until we get our people back to work.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/5_1976/26.wav,0.0
15624,There are several things that can be done specifically that are not now being done.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/5_1976/27.wav,0.0
15625,"First of all, to channel research and development funds into areas that will provide uh large numbers of jobs.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/5_1976/28.wav,0.0
15626,"Secondly, we need to have a commitment in the uh private sector uh - to cooperate with government in matters like housing.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/5_1976/29.wav,0.0
15627,"These uh - kinds of specific things, uh none of which are being done now, would be a great help in - in reducing uh unemployment.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/5_1976/34.wav,0.0
15628,"There is uh - uh an additional factor that needs to be done and covered very - very succinctly, and that is, to make sure that we have a good relationship between management - business on the one hand, and labor, on the other.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/5_1976/35.wav,0.0
15629,"ery high, we might channel specific uh targeted job - job - uh opportunities by paying part of the salary of unemployed people - uh and also sharing with uh - local governments the uh - payment of salaries which would uh - let us cut down the unemployment rate much lower, before we hit the inflationary level.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/5_1976/37.wav,0.0
15630,Well - we now have such uh - a low utilization of uh - our productive capacity - uh about 73 percent; I think it's about the lowest since the Great Depression years - and such a high unemployment rate now - uh 7.9 percent - that - uh we have a long way to go in getting people to work before we have the inflationary pressures.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/5_1976/40.wav,0.0
