Texto,Etiqueta
He will kill it.,1.0
"If he gets in, you will have a depression, the likes of which you've never seen.",0.0
"Your 401K's will go to hell and it'll be a very, very sad day for this country.",0.0
I represent all of you whether you voted for me or against me.,0.0
And I'm going to make sure that you're represented.,0.0
I'm going to give you hope.,0.0
We're going to move.,0.0
We're going to choose science over fiction.,0.0
We're going to choose hope over fear.,0.0
"We're going to choose to move forward because we have enormous opportunities, enormous opportunities to make things better.",1.0
We can grow this economy.,0.0
"At the same time, we can make sure that our economy is being run, and moved, and motivated by clean energy, creating millions of new jobs.",0.0
"And that's the fact, that's what we're going to do.",0.0
"And I'm going to say, as I said at the beginning, what is on the ballot here is the character of this country.",0.0
Decency.,0.0
Honor.,0.0
Respect.,0.0
Treating people with dignity.,0.0
Making sure that everyone has an even chance.,0.0
"Now, I'm going to make sure you get that.",0.0
You haven't been getting it the last four years.,0.0
"Good evening, Mr. Howe.",0.0
"Mr. Howe, Senator Kennedy, my fellow Americans.",0.0
Since this campaign began I have had a very rare privilege.,0.0
I have traveled to forty-eight of the fifty states and in my travels I have learned what the people of the United States are thinking about.,0.0
"There is one issue that stands out above all the rest, one in which every American is concerned, regardless of what group he may be a member and regardless of where he may live.",0.0
"And that issue, very simply stated, is this: how can we keep the peace - keep it without surrender?",0.0
How can we extend freedom - extend it without war?,0.0
"Now in determining how we deal with this issue, we must find the answer to a very important but simple question: who threatens the peace?",1.0
Who threatens freedom in the world?,1.0
There is only one threat to peace and one threat to freedom - that that is presented by the international Communist movement.,0.0
I know Mr. Khrushchev.,0.0
I also have had the opportunity of knowing and meeting other Communist leaders in the world.,0.0
"I believe there are certain principles we must find in dealing with him and his colleagues - principles, if followed, that will keep the peace and that also can extend freedom.",0.0
"First, we have to learn from the past, because we cannot afford to make the mistakes of the past.",0.0
"In the seven years before this Administration came into power in Washington, we found that six hundred million people went behind the Iron Curtain.",1.0
"In the past seven years, in President Eisenhower's Administration, this situation has been reversed.",0.0
"We ended the Korean War; by strong, firm leadership we have kept out of other wars; and we have avoided surrender of principle or territory at the conference table.",0.0
"Now why were we successful, as our predecessors were not successful?",0.0
I think there're several reasons.,0.0
"In the first place, they made a fatal error in misjudging the Communists; in trying to apply to them the same rules of conduct that you would apply to the leaders of the free world.",0.0
One of the major errors they made was the one that led to the Korean War.,0.0
"In ruling out the defense of Korea, they invited aggression in that area.",0.0
They thought they were going to have peace - it brought war.,0.0
We learned from their mistakes.,0.0
"And so, in our seven years, we find that we have been firm in our diplomacy; we have never made concessions without getting concessions in return.",0.0
We have always been willing to go the extra mile to negotiate for disarmament or in any other area.,0.0
"But we have never been willing to do anything that, in effect, surrendered freedom any place in the world.",0.0
"That is why President Eisenhower was correct in not apologizing or expressing regrets to Mr. Khrushchev at the Paris Conference, as Senator Kennedy suggested he could have done.",0.0
"That is why Senator wh- President Eisenhower was also correct in his policy in the Formosa Straits, where he declined, and refused to follow the recommendations - recommendations which Senator Kennedy voted for in 1955; again made in 1959; again repeated in his debates that you have heard - recommendations with regard to - again - slicing off a piece of free territory, and abandoning it, if - in effect, to the Communists.",0.0
Why did the President feel this was wrong and why was the President right and his critics wrong?,0.0
"Because again this showed a lack of understanding of dictators, a lack of understanding particularly of Communists, because every time you make such a concession it does not lead to peace; it only encourages them to blackmail you.",0.0
It encourages them to begin a war.,0.0
"And so I say that the record shows that we know how to keep the peace, to keep it without surrender.",0.0
Let us move now to the future.,0.0
"It is not enough to stand on this record because we are dealing with the most ruthless, fanatical... leaders that the world has ever seen.",1.0
"That is why I say that in this period of the sixties, America must move forward in every area.",0.0
"First of all, although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily, we must increase our strength, increase it so that we will always have enough strength that regardless of what our potential opponents have - if the should launch a surprise attack - we will be able to destroy their war-making capability.",0.0
"They must know, in other words, that it is national suicide if they begin anything.",0.0
We need this kind of strength because we're the guardians of the peace.,0.0
"In addition to military strength, we need to see that the economy of this country continues to grow.",0.0
It has grown in the past seven years.,0.0
It can and will grow even more in the next four.,0.0
And the reason that it must grow even more is because we have things to do at home and also because we're in a race for survival - a race in which it isn't enough to be ahead; it isn't enough simply to be complacent.,0.0
We have to move ahead in order to stay ahead.,0.0
"And that is why, in this field, I have made recommendations which I am confident will move the American economy ahead - move it firmly and soundly so that there will never be a time when the Soviet Union will be able to challenge our superiority in this field.",1.0
"And so we need military strength, we need economic strength, we also need the right diplomatic policies.",0.0
What are they?,0.0
Again we turn to the past.,0.0
"Firmness but no belligerence, and by no belligerence I mean that we do not answer insult by insult.",0.0
"When you are proud and confident of your strength, you do not get down to the level of Mr. Khrushchev and his colleagues.",1.0
And that example that President Eisenhower has set we will continue to follow.,0.0
But all this by itself is not enough.,0.0
"It is not enough for us simply to be the strongest nation militarily, the strongest economically, and also to have firm diplomacy.",0.0
We must have a great goal.,0.0
"And that is: not just to keep freedom for ourselves but to extend it to all the world, to extend it to all the world because that is America's destiny.",0.0
To extend it to all the world because the Communist aim is not to hold their own but to extend Communism.,0.0
"And you cannot fight a victory for Communism or a strategy of victory for Communism with the strategy, simply of holding the line.",0.0
"And so I say that we believe that our policies of military strength, of economic strength, of diplomatic firmness first will keep the peace and keep it without surrender.",1.0
"We also believe that in the great field of ideals that we can lead America to the victory for freedom - victory in the newly developing countries, victory also in the captive countries - provided we have faith in ourselves and faith in our principles.",0.0
"Mr. Howe, Mr. Vice President.",0.0
First uh - let me again try to correct the record on the matter of Quemoy and Matsu.,0.0
I voted for the Formosa resolution in 1955.,0.0
I have sustained it since then.,0.0
I've said that I agree with the Administration policy.,0.0
"Mr. Nixon earlier indicated that he would defend Quemoy and Matsu even if the attack on these islands, two miles off the coast of China, were not part of a general attack an Formosa and the Pescadores.",0.0
"I indicated that I would defend those islands if the attack were directed against Pescadores and Formosa, which is part of the Eisenhower policy.",0.0
I've supported that policy.,0.0
"In the last week, as a member of the Senate Foreign Relations Committee, I have re-read the testimony of General Twining representing the Administration in 1959, and the Assistant Secretary of State before the Foreign Relations Committee in 1958, and I have accurately described the Administration policy, and I support it wholeheartedly.",0.0
So that really isn't an issue in this campaign.,0.0
"It isn't an issue with Mr. Nixon, who now says that he also supports the Eisenhower policy.",0.0
Nor is the question that all Americans want peace and security an issue in this campaign.,0.0
The question is: are we moving in the direction of peace and security?,0.0
Is our relative strength growing?,0.0
"Is, as Mr. Nixon says, our prestige at an all-time high, as he said a week ago, and that of the Communists at an all-time low?",1.0
I don't believe it is.,1.0
I don't believe that our relative strength is increasing.,1.0
"And I say that not as the Democratic standard-bearer, but as a citizen of the United States who is concerned about the United States.",0.0
"I look at Cuba, ninety miles off the coast of the United States.",0.0
In 1957 I was in Havana.,0.0
I talked to the American Ambassador there.,0.0
He said that he was the second most powerful man in Cuba.,0.0
"And yet even though Ambassador Smith and Ambassador Gardner, both Republican Ambassadors, both warned of Castro, the Marxist influences around Castro, the Communist influences around Castro, both of them have testified in the last six weeks, that in spite of their warnings to the American government, nothing was done.",0.0
Our d- security depends upon Latin America.,0.0
"Can any American looking at the situation in Latin America feel contented with what's happening today, when a candidate for the presidency of Brazil feels it necessary to call - not on Washington during the campaign - but on Castro in Havana, in order to pick up the support of the Castro supporters in Brazil?",0.0
"At the American Conference - Inter-American Conference this summer, when we wanted them to join together in the denunciation of Castro and the Cuban Communists, we couldn't even get the Inter-American group to join together in denouncing Castro.",0.0
It was rather a vague statement that they finally made.,0.0
Do you know today that the Com- the Russians broadcast ten times as many programs in Spanish to Latin America as we do?,0.0
"Do you know we don't have a single program sponsored by our government to Cuba - to tell them our story, to tell them that we are their friends, that we want them to be free again?",0.0
Africa is now the emerging area of the world.,0.0
We didn't even have a Bureau of African Affairs until 1957.,0.0
"In the Africa south of the Sahara, which is the major new section, we have less students from all of Africa in that area studying under government auspices today than from the country of Thailand.",0.0
If there's one thing Africa needs it's technical assistance.,0.0
And yet last year we gave them less than five percent of all the technical assistance funds that we distributed around the world.,0.0
"We relied in the Middle East on the Baghdad Pact, and yet when the Iraqi Government was changed, the Baghdad Pact broke down.",0.0
"We relied on the Eisenhower Doctrine for the Middle East, which passed the Senate.",0.0
There isn't one country in the Middle East that now endorses the Eisenhower Doctrine.,0.0
We look to Europe uh - to Asia because the struggle is in the underdeveloped world.,0.0
"Which system, Communism or freedom, will triumph in the next five or ten years?",0.0
But are we doing enough in these areas?,0.0
What are freedom's chances in those areas?,0.0
"By 1965 or 1970, will there be other Cubas in Latin America?",0.0
"Will Guinea and Ghana, which have now voted with the Communists frequently as newly independent countries of Africa - will there be others?",0.0
Will the Congo go Communist?,0.0
Will other countries?,0.0
Are we doing enough in that area?,0.0
And what about Asia?,0.0
Is India going to win the economic struggle or is China going to win it?,0.0
Who will dominate Asia in the next five or ten years?,0.0
Communism?,0.0
The Chinese?,0.0
Or will freedom?,0.0
The question which we have to decide as Americans - are we doing enough today?,0.0
Is our strength and prestige rising?,0.0
Do people want to be identified with us?,0.0
Do they want to follow United States leadership?,0.0
"I don't think they do, enough.",0.0
And that's what concerns me.,0.0
In Africa - these countries that have newly joined the United Nations.,0.0
"On the question of admission of Red China, only two countries in all of Africa voted with us - Liberia and the Union of South Africa.",0.0
The rest either abstained or voted against us.,0.0
More countries in Asia voted against us on that question than voted with us.,0.0
"I believe that this struggle is going to go on, and it may be well decided in the next decade.",0.0
I have seen Cuba go to the Communists.,0.0
I have seen Communist influence and Castro influence rise in Latin America.,0.0
I have seen us ignore Africa.,0.0
There are six countries in Africa that are members of the United Nations.,0.0
There isn't a single American diplomatic representative in any of those six.,0.0
"When Guinea became independent, the Soviet Ambassador showed up that very day.",0.0
We didn't recognize them for two months; the American Ambassador didn't show up for nearly eight months.,0.0
"And I don't think this Administration has shown the foresight, has shown the knowledge, has been identified with the great fight which these people are waging to be free, to get a better standard of living, to live better.",0.0
"The Communists say, ""Come with us; look what we've done.""",0.0
"And we've been in - on the whole, uninterested.",0.0
I think we're going to have to do better.,0.0
Mr. Nixon talks about our being the strongest country in the world.,0.0
I think we are today.,0.0
"But we were far stronger relative to the Communists five years ago, and what is of great concern is that the balance of power is in danger of moving with them.",0.0
"They made a breakthrough in missiles, and by nineteen sixty-one, two, and three, they will be outnumbering us in missiles.",0.0
I'm not as confident as he is that we will be the strongest military power by 1963.,0.0
He talks about economic growth as a great indicator of freedom.,0.0
I agree with him.,0.0
"What we do in this country, the kind of society that we build, that will tell whether freedom will be sustained around the world.",0.0
"And yet, in the last nine months of this year, we've had a drop in our economic growth rather than a gain.",0.0
We've had the lowest rate of increase of economic growth in the last nine months of any major industrialized society in the world.,0.0
I look up and see the Soviet flag on the moon.,0.0
The fact is that the State Department polls on our prestige and influence around the world have shown such a sharp drop that up till now the State Department has been unwilling to release them.,0.0
"The point of all this is, this is a struggle in which we're engaged.",0.0
We want peace.,0.0
We want freedom.,0.0
We want security.,0.0
We want to be stronger.,0.0
We want freedom to gain.,0.0
But I don't believe in these changing and revolutionary times this Administration has known that the world is changing - has identified itself with that change.,0.0
"I think the Communists have been moving with vigor - Laos, Africa, Cuba - all around the world today they're on the move.",0.0
I think we have to revita1ize our society.,0.0
"I think we have to demonstrate to the people of the world that we're determined in this free country of ours to be first - not first if, and not first but, and not first when - but first.",0.0
"And when we are strong and when we are first, then freedom gains; then the prospects for peace increase; then the prospects for our society gain.",0.0
Our policies are very different.,0.0
I think that Senator Kennedy's policies and recommendations for the handling of the Castro regime are probably the most dangers- dangerously irresponsible recommendations that he's made during the course of this campaign.,1.0
"In effect, what Senator Kennedy recommends is that the United States government should give help to the exiles and to those within Cuba who oppose the Castro regime - provided they are anti-Batista.",0.0
Now let's just see what this means.,0.0
"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise.",0.0
"The charter of the United Nations - its Preamble, Article I and Article II - also provide that there shall be no intervention by one nation in the internal affairs of another.",0.0
"Now I don't know what Senator Kennedy suggests when he says that we should help those who oppose the Castro regime, both in Cuba and without.",0.0
"But I do know this: that if we were to follow that recommendation, that we would lose all of our friends in Latin America, we would probably be condemned in the United Nations, and we would not accomplish our objective.",0.0
I know something else.,0.0
"It would be an open invitation for Mr. Khrushchev to come in, to come into Latin America and to engage us in what would be a civil war, and possibly even worse than that.",0.0
This is the major recommendation that he's made.,0.0
"Now, what can we do?",0.0
"Well, we can do what we did with Guatemala.",0.0
There was a Communist dictator that we inherited from the previous Administration.,0.0
We quarantined Mr. Arbenz.,0.0
The result was that the Guatemalan people themselves eventually rose up and they threw him out.,0.0
We are quarantining Mr. Castro today.,0.0
We are cutting off the significant items that the Cuban regime needs in order to survive.,0.0
"By cutting off trade, by cutting off our diplomatic relations as we have, we will quarantine this regime so that the people of Cuba themselves will take care of Mr. Castro.",0.0
"But for us to do what Senator Kennedy has suggested would bring results which I know he would not want, and certainly which the American people would not want.",1.0
"He surely must be aware that most of the equipment and arms and resources for Castro came from the United States, flowed out of Florida and other parts of the United States to Castro in the mountains.",0.0
"There isn't any doubt about that, number one.",0.0
"Number two, I believe that if any economic sanctions against Latin America are going to be successful they have to be multilateral.",0.0
They have to include the other countries of Latin America.,0.0
"The very minute effect of the action which has been taken this week on Cuba's economy - I believe Castro can replace those markets very easily through Latin America, through Europe, and through Eastern Europe.",0.0
If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.,0.0
"That's the only way you can bring real economic pressure on the Castro regime - and also the countries of Western Europe, Canada, Japan and the others.",0.0
"Number three, Castro is only the beginning of our difficulties throughout Latin America.",0.0
"The big struggle will be to prevent the influence of Castro spreading to other countries - Mexico, Panama, Bolivia, Colombia.",0.0
"We're going to have to try to provide closer ties, to associate ourselves with the great desire of these people for a better life if we're going to prevent Castro's influence from spreading throughout all of Latin America.",0.0
His influence is strong enough today to prevent us from joi- getting the other countries of Latin America to join with us in economic quarantine.,0.0
His influence is growing - mostly because this Administration has ignored Latin America.,0.0
"You yourself said, Mr. Vice President, a month ago, that if we had provided the kind of economic aid five years ago that we are now providing we might never have had Castro.",0.0
Why didn't we?,0.0
"Mr. Cronkite, I naturally am aware of it, because I, of course, pay attention to everything Senator Kennedy says, as well as Senator Fulbright.",0.0
"Now, in this connection I want to point out that the facts simply aren't as stated.",0.0
"First of all, the report to which Senator Kennedy refers is one that was made many, many months ago and related particularly to the uh - period immediately after Sputnik.",0.0
"Second, as far as this report is concerned, I would have no objection to having it made public.",0.0
"Third, I would say this with regard to this report, with regard to Gallup Polls of prestige abroad and everything else that we've been hearing about ""what about American prestige abroad"": America's prestige abroad will be just as high as the spokesmen for America allow it to be.",0.0
"Now, when we have a presidential candidate, for example - Senator Kennedy - stating over and over again that the United States is second in space and the fact of the matter is that the space score today is twenty-eight to eight - we've had twenty-eight successful shots, they've had eight; when he states that we're second in education, and I have seen Soviet education and I've seen ours, and we're not; that we're second in science because they may be ahead in one area or another, when overall we're way ahead of the Soviet Union and all other countries in science; when he says as he did in January of this year that we have the worst slums, that we have the most crowded schools; when he says that seventeen million people go to bed hungry every night; when he makes statements like this, what does this do to American prestige?",1.0
"Well, it can only have the effect certainly of reducing it.",0.0
Well let me make one thing clear.,0.0
"Senator Kennedy has a responsibility to criticize those things that are wrong, but he has also a responsibility to be right in his criticism.",0.0
Every one of these items that I have mentioned he's been wrong - dead wrong.,1.0
And for that reason he has contributed to any lack of prestige.,0.0
"Finally, let me say this: as far as prestige is concerned, the first place it would show up would be in the United Nations.",0.0
Now Senator Kennedy has referred to the vote on Communist China.,0.0
Let's look at the vote on Hungary.,0.0
There we got more votes for condemning Hungary and looking into that situation than we got the last year.,0.0
Let's look at the reaction eh - reaction to Khrushchev and Eisenhower at the last U. N. session.,0.0
Did Khrushchev gain because he took his shoe off and pounded the table and shouted and insulted?,0.0
Not at all.,0.0
The President gained.,0.0
"America gained by continuing the dignity, the decency that has characterized us and it's that that keeps the prestige of America up, not running down America the way Senator Kennedy has been running her down.",0.0
I really don't need uh - Mr. Nixon to tell me about what my responsibilities are as a citizen.,0.0
I've served this country for fourteen years in the Congress and before that in the service.,0.0
"I've just as high a devotion, just as high an opinion.",0.0
"What I downgrade, Mr. Nixon, is the leadership the country is getting, not the country.",0.0
Now I didn't make most of the statements that you said I made.,0.0
The s- I believe the Soviet Union is first in outer space.,0.0
"We have - may have made more shots but the size of their rocket thrust and all the rest - you yourself said to Khrushchev, ""You may be ahead of us in rocket thrust but we're ahead of you in color television"" in your famous discussion in the kitchen.",0.0
I think that color television is not as important as rocket thrust.,0.0
"Secondly, I didn't say we had the worst slums in the world.",1.0
I said we had too many slums.,0.0
"And that they are bad, and we ought to do something about them, and we ought to support housing legislation which this Administration has opposed.",0.0
I didn't say we had the worst education in the world.,0.0
"What I said was that ten years ago, we were producing twice as many scientists and engineers as the Soviet Union and today they're producing twice as many as we are, and that this affects our security around the world.",0.0
"And fourth, I believe that the polls and other studies and votes in the United Nations and anyone reading the paper and any citizen of the United States must come to the conclusion that the United States no longer carries the same image of a vital society on the move with its brightest days ahead as it carried a decade or two decades ago.",0.0
"Part of that is because we've stood still here at home, because we haven't met our problems in the United States, because we haven't had a moving economy.",0.0
"Part of that, as the Gallup Polls show, is because the Soviet Union made a breakthrough in outer space.",0.0
"Mr. George Allen, head of your Information Service, has said that that made the people of the world begin to wonder whether we were first in science.",1.0
"We're first in other areas of science but in space, which is the new science, we're not first.",1.0
"Well the conditions I laid out in one of our previous television debates, and it's rather difficult to be much more specific than that.",0.0
"Uh - First of all, we have to have adequate preparation for a summit conference.",0.0
This means at the secretary of state level and at the ambassadorial level.,0.0
"By adequate preparation I mean that at that level we must prepare an agenda, an agenda agreed upon with the approval of the heads of state involved.",0.0
Now this agenda should delineate those issues on which there is a possibility of some agreement or negotiation.,0.0
"I don't believe we should go to a summit conference unless we have such an agenda, unless we have some reasonable insur- assurance from Mr. Khrushchev that he intends seriously to negotiate on those points.",0.0
But let's look at the other side of the coin.,0.0
"If we build up the hopes of the world by having a summit conference that is not adequately prepared, and then, if Mr. Khrushchev finds some excuse for breaking it up - as he did this one - because he isn't going to get his way - we'd set back the cause of peace.",0.0
We do not help it.,0.0
"We can, in other words, negotiate many of these items of difference between us without going to the summit.",0.0
"I think we have to make a greater effort than we have been making at the secretary of state level, at the ambassadorial level, to work out the differences that we have.",0.0
"And so far as the summit conference is concerned, it should only be entered in upon, it should only be agreed upon, if the negotiations have reached the point that we have some reasonable assurance that something is going to come out of it, other than some phony spirit - a spirit of Geneva, or Camp David, or whatever it is.",0.0
"When I say ""phony spirit,"" I mean phony, not because the spirit is not good on our side, but because the Soviet Union simply doesn't intend to carry out what they say.",0.0
"Now, these are the conditions that I can lay out.",0.0
"I cannot be more precise than that, because until we see what Mr. Khrushchev does and what he says uh - we cannot indicate what our plans will be.",0.0
"Well, I think the president of the United States last winter indicated that before he'd go to the summit in May he did last fall, he indicated that there should be some agenda, that there should be some prior agreement.",0.0
He hoped that there would be uh - b- be an agreement in part in disarmament.,0.0
He also expressed the hope that there should be some understanding of the general situation in Berlin.,0.0
"The Soviet Union refused to agree to that, and we went to the summit and it was disastrous.",1.0
"I believe we should not go to the summit until there is some reason to believe that a meeting of minds can be obtained on either Berlin, outer space, or general disarmament - including nuclear testing.",0.0
"In addition, I believe the next president in January and February should go to work in building the strength of the United States.",0.0
The Soviet Union does understand strength.,0.0
"We arm to parley, Winston Churchill said ten years ago.",0.0
"If we are strong, particularly as we face a crisis over Berlin - which we may in the spring, or in the winter - it's important that we maintain our determination here; that we indicate that we're building our strength; that we are determined to protect our position; that we're determined to protect our commitment.",0.0
And then I believe we should indicate our desire to live at peace with the world.,0.0
"But until we're strong here, until we're moving here, I believe a summit could not be successful.",0.0
"I hope that before we do meet, there will be preliminary agreements on those four questions, or at least two of them, or even one of them, which would warrant such a meeting.",0.0
"I think if we had stuck by that position last winter, we would have been in a better position in May.",0.0
"One of the areas, and of course the most vulnerable area is - I have felt, has been Eastern Europe.",0.0
"I've been critical of the Administration's failure to suggest policies which would make it possible for us to establish, for example, closer relations with Poland, particularly after the fifty-five-fifty-six period and the Hungarian revolution.",0.0
We indicated at that time that we were not going to intervene militarily.,0.0
But there was a period there when Poland demonstrated a national independence and even the Polish government moved some differn- di- distance away from the Soviet Union.,0.0
I suggested that we amend our legislation so that we could enjoy closer economic ties.,0.0
"We received the support first of the Administration and then not, and we were defeated by one vote in the Senate.",0.0
We passed the bill in the Senate this year but it didn't pass the House.,0.0
I would say Eastern Europe is the area of vulnerability of the uh - s- of the Soviet Union.,0.0
"Secondly, the relations between Russia and China.",0.0
"They are now engaged in a debate over whether war is the means of Communizing the world or whether they should use subversion, infiltration, economic struggles and all the rest.",0.0
"No one can say what that course of action will be, but I think the next president of the United States should watch it carefully.",0.0
"If those two powers should split, it could have great effects throughout the entire world.",0.0
"Thirdly, I believe that India represents a great area for affirmative action by the free world.",0.0
India started from about the same place that China did.,0.0
Chinese Communists have been moving ahead the last ten years.,0.0
India under a free society has been making some progress.,0.0
"But if India does not succeed - with her four hundred and fifty million people, if she can't make freedom work - then people around the world are going to determine - particularly in the underdeveloped world - that the only way that they can develop their resources is through the Communist system.",0.0
"Fourth, let me say that in Africa, Asia, Latin America, Eastern Europe, the great force on our side is the desire of people to be free.",0.0
This has expressed itself in the revolts in Eastern Europe.,0.0
It's expressed itself in the desire of the people of Africa to be independent of Western Europe.,0.0
They want to be free.,0.0
And my judgment is that they don't want to give their freedom up to become Communists.,0.0
"They want to stay free, independent perhaps of us, but certainly independent of the Communists.",0.0
"And I believe if we identify ourselves with that force, if we identify ourselves with it as Lincoln, as Wilson did, as Franklin Roosevelt did, if we become known as the friend of freedom, sustaining freedom, helping freedom, helping these people in the fight against poverty and ignorance and disease, helping them build their lives, I believe in Latin America, Africa, and Asia, eventually in the Eastern Europe and the Middle East, certainly in Western Europe, we can strengthen freedom.",0.0
We can make it move.,0.0
We can put the Communists on the defensive.,0.0
"First, with regard to Poland, when I talked to Mr. Gomulka, the present leader of Poland, for six hours in Warsaw last year, I learned something about their problems and particularly his.",0.0
"Right under the Soviet gun, with Soviet troops there, he is in a very difficult position in taking anything independent, a position which would be independent of the Soviet Union.",0.0
"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.",0.0
This should continue and it can be stepped up to give them hope and to keep alive the hope for freedom that I can testify they have so deeply within them.,0.0
In addition we can have more exchange with Poland or with any other of the Iron Curtain countries which show some desire to take a different path than the path that has been taken by the ones that are complete satellites of the Soviet Union.,0.0
"Now as far as the balance of the world is concerned, I of course don't have as much time as Senator Kennedy had.",0.0
I would just like to s- add this one point.,0.0
"If we are going to have the initiative in the world, we must remember that the people of Africa and Asia and Latin America don't want to be pawns simply in a struggle between two great powers - the Soviet Union and the United States.",0.0
"We have to let them know that we want to help them, not because we're simply trying to save our own skins, not because we're simply trying to fight Communism; but because we care for them, because we stand for freedom, because if there were no Communism in the world, we would still fight poverty and misery and disease and tyranny.",1.0
"If we can get that across to the people of these countries, in this decade of the sixties, the struggle for freedom will be won.",0.0
I would say that the issue will stay with us as a campaign issue just as long as Senator Kennedy persists in what I think is a fundamental error.,1.0
He says he supports the President's position.,0.0
He says that he voted for the resolution.,0.0
Well just let me point this out; he voted for the resolution in 1955 which gave the president the power to use the forces of the United States to defend Formosa and the offshore islands.,0.0
"But he also voted then for an amendment - which was lost, fortunately - an amendment which would have drawn a line and left out those islands and denied the p- right to the president to defend those islands if he thought that it was an attack on Formosa.",0.0
"He repeated that error in 1959, in the speech that he made.",0.0
He repeated it again in a television debate that we had.,0.0
"Now, my point is this: Senator Kennedy has got to be consistent here.",0.0
"Either he's for the President and he's against the position that those who opposed the President in fifty-five and fifty-nine - and the Senator's position itself, stated the other day in our debate - either he is for the President and against that position or we simply have a disagreement here that must continue to be debated.",0.0
"Now if the Senator in his answer to this question will say ""I now will depart, or retract my previous views; I think I was wrong in I 955; I think I was wrong in 1959; and I think I was wrong in our television debate to say that we should draw a line leaving out Quemoy and Matsu - draw a line in effect abandoning these islands to the Communists;"" then this will be right out of the campaign because there will be no issue between us.",0.0
I support the President's position.,0.0
I have always opposed drawing a line.,0.0
"I have opposed drawing a line because I know that the moment you draw a line, that is an encouragement for the Communists to attack - to step up their blackmail and to force you into the war that none of us want.",0.0
And so I would hope that Senator Kennedy in his answer today would clear it up.,0.0
"It isn't enough for him to say ""I support the President's position, that I voted for the resolution.""",0.0
"Of course, he voted for the resolution - it was virtually unanimous.",0.0
"But the point is, what about his error in voting for the amendment, which was not adopted, and then persisting in it in fifty-nine, persisting in it in the debate.",0.0
It's very simple for him to clear it up.,0.0
He can say now that he no longer believes that a line should be drawn leaving these islands out of the perimeter of defense.,0.0
"If he says that, this issue will not be discussed in the campaign.",0.0
"The resolution commits the president in the United States, which I supported, to defend uh - Formosa, the Pescadores, and if it was his military judgment, these islands.",0.0
"Then the President sent a mission, composed of Admiral Radford and Mr. Robertson, to persuade Chiang Kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed.",0.0
The President was unsuccessful; Chiang Kai-shek would not withdraw.,0.0
"I refer to the fact that in 1958, as a member of the Senate Foreign Relations Committee, I'm very familiar with the position that the United States took in negotiating with the Chinese Communists on these two islands.",0.0
"General Twining, in January, fifty-nine, described the position of the United States.",0.0
"The position of the United States has been that this build-up, in the words of the president, has been foolish.",1.0
Mr. Herter has said these islands are indefensible.,0.0
Chiang Kai-shek will not withdraw.,0.0
"Because he will not withdraw, because he's committed to these islands, because we've been unable to persuade him to withdraw, we are in a very difficult position.",0.0
"And therefore, the President's judgment has been that we should defend the islands if, in his military judgment and the judgment of the commander in the field, the attack on these islands should be part of an overall attack on Formosa.",0.0
I support that.,0.0
"In view of the difficulties we've had with the islands, in view of the difficulties and disputes we've had with Chiang Kai-shek, that's the only position we can take.",0.0
"That's not the position you took, however.",0.0
Not as part of the defense of Formosa and the Pescadores.,0.0
You showed no recognition of the Administration program to try to persuade Chiang Kai-shek for the last five years to withdraw from the islands.,0.0
And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.,0.0
I served it uh - in the war.,0.0
I'm devoted to it.,0.0
"If I lose this election, I will continue in the Senate to try to build a stronger country.",0.0
"But I run because I believe this year the United States has a great opportunity to make a move forward, to make a determination here at home and around the world, that it's going to reestablish itself as a vigorous society.",0.0
"My judgment is that the Republican party has stood still here in the United States, and it's also stood still around the world.",0.0
We're not moving ahead in education the way we should.,0.0
"If we stand still here, if we appoint people to ambassadorships and positions in Washington who have a status quo outlook, who don't recognize that this is a revolutionary time, then the United States does not maintain its influence.",0.0
"And if we fail, the cause of freedom fails.",0.0
"I believe it incumbent upon the next president of the United States to get this country moving again, to get our economy moving ahead, to set before the American people its goals, its unfinished business.",0.0
Bring students here; let them see what kind of a country we have.,0.0
Mr. Nixon said that we should not regard them as pawns in the cold war; we should identify ourselves with them.,0.0
"If that were true, why didn't we identify ourselves with the people of Africa?",0.0
Why didn't we bring students over here?,0.0
Why did we suddenly offer Congo three hundred students last June when they had the tremendous revolt?,0.0
That was more than we had offered to all of Africa before from the federal government.,0.0
I believe that this party - Republican party - has stood still really for twenty-five years - its leadership has.,0.0
"It opposed all of the programs of President Roosevelt and others - the minimum wage and for housing and economic growth and development of our natural resources, the Tennessee Valley and all the rest.",0.0
"He was a good neighbor in Latin America because he was a good neighbor in the United States; because they saw us as a society that was compassionate, that cared about people, that was moving this country ahead.",0.0
I believe it my responsibility as the leader of the Democratic party in 1960 to try to warn the American people that in this crucial time we can no longer afford to stand still.,0.0
We can no longer afford to be second best.,0.0
"I want people all over the world to look to the United States again, to feel that we're on the move, to feel that our high noon is in the future.",0.0
